host_response_time,host_response_rate,host_is_superhost,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,price,review_scores_rating,distance_from_syntagma
within an hour,100%,t,37.98756013525026,23.72989324232788,Entire home/apt,4,2.0,2.0,77.0,4.99,1.4109962213480343
within an hour,100%,f,37.9620614,23.7322283,Entire home/apt,3,1.0,1.0,42.0,4.81,1.5125459289227479
within an hour,100%,,37.97946,23.7159,Entire home/apt,8,2.0,3.0,206.0,4.99,1.7225747419502104
within an hour,100%,f,37.98420110000001,23.7221776,Entire home/apt,3,1.0,0.0,45.0,4.64,1.4763100964480802
within an hour,100%,f,37.96484008825688,23.724440294763063,Entire home/apt,2,1.0,1.0,48.0,4.6,1.4985573262646072
within an hour,100%,t,37.9653705,23.7223321,Entire home/apt,2,1.0,1.0,48.0,4.86,1.5755498495992744
within an hour,100%,t,37.98170940000001,23.718613,Entire home/apt,3,1.0,1.0,44.0,4.79,1.5857379340426723
within an hour,100%,f,37.98147,23.73853,Entire home/apt,3,1.0,1.0,87.0,4.88,0.736140991614372
within a few hours,100%,t,38.0017955,23.7323186,Entire home/apt,2,1.0,1.0,32.0,4.89,2.932664643287383
within an hour,100%,f,37.9771262,23.7563795,Entire home/apt,4,1.0,1.0,103.0,4.45,1.891365430503557
within an hour,100%,t,37.9946467,23.7255917,Entire home/apt,4,1.0,1.0,71.0,4.73,2.279959281067161
within an hour,100%,t,37.9951429,23.7280001,Entire home/apt,5,1.0,2.0,71.0,4.8,2.2663546018594483
within an hour,100%,t,37.96655857900929,23.729055897077416,Entire home/apt,4,1.0,1.0,120.0,4.63,1.118456132593049
within an hour,100%,t,37.98901557954314,23.72236881405115,Entire home/apt,3,1.0,1.0,56.0,4.97,1.8614042406546403
within an hour,96%,f,37.9970936,23.7367164,Private room,2,1.0,1.0,23.0,4.25,2.4063698894141337
within an hour,100%,t,37.9760889,23.7277793,Entire home/apt,3,1.0,1.0,203.0,4.92,0.6275672455707038
within an hour,100%,f,37.97556,23.71634,Entire home/apt,5,1.0,2.0,93.0,4.9,1.6268353075064748
within an hour,100%,f,37.96298664148977,23.72511491586913,Entire home/apt,7,1.0,2.0,45.0,4.63,1.6345642671870222
within an hour,99%,,37.96284932831448,23.71706827645589,Entire home/apt,4,2.0,1.0,113.0,4.43,2.102885804396479
,,f,37.998523969122886,23.73061111980597,Entire home/apt,6,1.0,2.0,100.0,4.75,2.5875932962696186
within an hour,93%,f,37.9648827170168,23.74532955383309,Entire home/apt,2,1.0,1.0,36.0,5.0,1.4931909446670024
within an hour,67%,f,38.00453953111821,23.732739540898308,Entire home/apt,4,1.0,1.0,50.0,3.88,3.2345943702746154
within an hour,100%,t,37.978427963915024,23.738140552234185,Entire home/apt,5,1.0,2.0,181.0,4.97,0.4320590567403111
within an hour,100%,f,37.972707,23.7328656,Entire home/apt,4,1.0,1.0,137.0,4.25,0.3581216717544916
within an hour,100%,t,37.986214569856,23.736702874302864,Entire home/apt,3,1.0,1.0,70.0,5.0,1.2018387011103902
within an hour,100%,t,37.97872663861499,23.737324152923147,Entire home/apt,6,3.0,3.0,210.0,4.87,0.41698189371124206
within an hour,100%,t,37.96724967698407,23.734159301894326,Entire home/apt,3,1.0,1.0,74.0,4.98,0.9196887673694089
,,f,37.9713553801509,23.711912706164856,Entire home/apt,3,1.0,1.0,107.0,5.0,2.0669732147711484
within an hour,100%,,37.9632379,23.7218248,Entire home/apt,6,2.0,3.0,127.0,4.81,1.7812295206768551
within an hour,100%,,37.96717759323133,23.730730635751424,Entire home/apt,4,1.0,1.0,101.0,,0.9949642662318592
within an hour,100%,t,37.97744230000001,23.7253271,Entire home/apt,2,1.0,1.0,157.0,5.0,0.8664229837114745
within an hour,100%,f,37.97489681466473,23.733167326983637,Entire home/apt,2,1.0,1.0,89.0,4.5,0.1660239251691942
within an hour,100%,f,37.974867213998905,23.733161962565603,Entire home/apt,3,1.0,1.0,109.0,4.85,0.16780748574994356
within an hour,90%,t,37.98045,23.72147,Private room,3,1.0,1.0,126.0,4.6,1.2994559365158715
within an hour,100%,t,37.97714,23.72668,Entire home/apt,2,1.0,1.0,83.0,4.9,0.7432117093013512
within an hour,90%,t,37.9794066,23.7208311,Private room,2,1.5,1.0,118.0,5.0,1.3074099919552835
within an hour,90%,t,37.9794066,23.7208311,Private room,3,1.0,1.0,100.0,4.97,1.3074099919552835
within an hour,100%,f,37.9794649,23.7106357,Entire home/apt,3,1.0,1.0,97.0,4.85,2.1719746978513346
within an hour,100%,t,37.98077444119208,23.761009129622387,Entire home/apt,4,1.0,1.0,57.0,4.88,2.362396036076186
within an hour,100%,t,37.97565647224625,23.72741157441055,Entire home/apt,3,1.0,1.0,65.0,4.69,0.6566058141378646
within an hour,100%,f,37.97323761504707,23.719587457112947,Entire home/apt,3,1.0,1.0,63.0,4.73,1.3655684499454999
within an hour,100%,t,37.97454,23.71461,Entire home/apt,3,1.0,1.0,51.0,4.81,1.7816726898900554
within an hour,100%,f,38.00982626837135,23.73642733133005,Entire home/apt,3,1.0,1.0,45.0,,3.8192528105147354
within an hour,100%,t,37.98646,23.74352,Entire home/apt,7,2.0,3.0,75.0,4.92,1.433878572404696
within an hour,99%,,37.9615554,23.7199722,Entire home/apt,6,2.0,2.0,128.0,4.83,2.028949637519976
within an hour,100%,f,37.96625880702385,23.75232868438105,Entire home/apt,5,1.0,3.0,80.0,5.0,1.8411809242026766
,,f,38.00460946243922,23.74467001480048,Entire home/apt,2,1.0,1.0,37.0,,3.3481484503070678
within an hour,100%,t,37.97838940113639,23.72383868670994,Entire home/apt,4,2.5,2.0,190.0,5.0,1.0213762387382705
within an hour,100%,t,37.98673429999999,23.7253736,Shared room,8,2.0,1.0,34.0,4.86,1.5025399236870365
within an hour,100%,t,37.96347,23.72195,Entire home/apt,4,1.0,2.0,106.0,4.97,1.7544299265294339
within an hour,100%,t,37.99960342287371,23.764085140478432,Entire home/apt,2,1.0,1.0,60.0,4.85,3.704763922393337
within an hour,100%,t,37.99893617854705,23.715318359812663,Entire home/apt,2,1.0,1.0,38.0,4.81,3.12027926833092
within an hour,100%,t,38.000229618303806,23.734760284423828,Entire home/apt,4,1.0,2.0,54.0,5.0,2.749835353691828
within an hour,100%,t,37.99710855576882,23.73880472034216,Entire home/apt,3,1.0,1.0,36.0,5.0,2.4270083161792098
within an hour,100%,t,37.96627677144758,23.74618548899889,Entire home/apt,3,1.0,1.0,38.0,4.94,1.424934752414869
within an hour,100%,f,37.964548,23.746074,Entire home/apt,2,1.0,1.0,31.0,4.61,1.5628398169256417
within an hour,100%,t,37.9866,23.72715,Entire home/apt,4,1.0,2.0,48.0,4.86,1.408825855485075
within an hour,100%,f,37.9889069,23.7686754,Entire home/apt,5,1.0,2.0,104.0,4.0,3.3144055876511573
within an hour,100%,t,37.9914967,23.7677906,Entire home/apt,3,1.0,1.0,50.0,5.0,3.3872446275127763
within an hour,100%,t,37.977493042211016,23.725434388360597,Entire home/apt,4,1.0,1.0,117.0,4.83,0.8587575844796114
,,t,38.004984,23.7427422,Entire home/apt,3,1.0,0.0,69.0,4.67,3.349728625345021
within an hour,100%,f,37.98072,23.7367164,Entire home/apt,2,1.0,1.0,73.0,4.75,0.6018754996812629
within an hour,100%,t,37.97744230000001,23.7253271,Entire home/apt,2,1.0,1.0,105.0,4.5,0.8664229837114745
within an hour,100%,t,37.97997800248281,23.71985206832309,Entire home/apt,6,2.0,2.0,193.0,4.96,1.409802644134924
within an hour,100%,t,37.97744230000001,23.7253271,Entire home/apt,2,1.0,1.0,88.0,4.8,0.8664229837114745
,,,37.98435,23.73633,Entire home/apt,2,1.0,1.0,40.0,4.18,0.9920245156013419
within an hour,100%,f,37.9988111,23.7243029,Entire home/apt,3,1.0,1.0,67.0,5.0,2.7534271073695136
within an hour,100%,t,37.96712857304804,23.7284200385952,Entire home/apt,2,1.0,1.0,76.0,4.69,1.0904774424393726
within an hour,91%,f,37.968377,23.731346,Entire home/apt,4,1.5,2.0,107.0,4.79,0.8511057279149447
,,f,37.96434,23.71928,Entire home/apt,4,1.0,1.0,99.0,,1.8478932614418442
within an hour,100%,t,38.0063708,23.7400061,Entire home/apt,3,1.0,1.0,60.0,4.81,3.4617181781134256
within an hour,100%,f,37.96842895470636,23.742307193410976,Entire home/apt,7,2.0,3.0,92.0,4.62,1.01969864667576
within an hour,100%,f,37.96551,23.73252,Entire home/apt,4,1.0,1.0,91.0,4.86,1.1302585532991265
within an hour,100%,f,37.99562809394992,23.72512965637709,Entire home/apt,2,1.0,1.0,36.0,4.77,2.3963479160248626
within a few hours,80%,f,37.9624382,23.7184156,Entire home/apt,4,1.5,2.0,57.0,4.86,2.048796310161089
within an hour,100%,t,37.9906795,23.7169876,Entire home/apt,5,1.0,2.0,88.0,4.98,2.3051085029720446
within an hour,87%,f,37.9669113597438,23.74772159127913,Entire home/apt,5,1.0,2.0,49.0,5.0,1.4748599859268146
within an hour,100%,f,37.96574435517798,23.713958170190235,Entire home/apt,5,1.0,3.0,87.0,4.6,2.1322755641456985
within an hour,100%,t,37.97705,23.72893,Entire home/apt,3,1.0,1.0,75.0,4.75,0.5509304701995326
within an hour,99%,,37.9913635,23.7548691,Entire home/apt,6,2.0,2.0,97.0,4.91,2.4848520408120884
within an hour,100%,f,38.0026446,23.7252707,Entire home/apt,2,1.0,1.0,69.0,4.92,3.13408791730774
within an hour,100%,t,37.9636602,23.7189941,Entire home/apt,4,1.0,2.0,97.0,4.75,1.9176300754992657
within an hour,100%,t,37.9703859,23.7417369,Entire home/apt,6,2.0,3.0,148.0,4.9,0.8261501475732755
within an hour,98%,t,37.96882559751816,23.70326323350253,Entire home/apt,4,1.0,2.0,110.0,4.98,2.870746196227972
within an hour,100%,f,37.9986518,23.7305392,Entire home/apt,4,1.0,1.0,104.0,5.0,2.602575531053679
within an hour,99%,,37.9913635,23.7548691,Entire home/apt,6,1.5,2.0,87.0,4.83,2.4848520408120884
within an hour,99%,,37.9913635,23.7548691,Entire home/apt,6,3.0,2.0,114.0,5.0,2.4848520408120884
within an hour,99%,,37.99136,23.75487,Entire home/apt,8,3.0,4.0,196.0,4.89,2.4846313763885486
within an hour,99%,,37.9913635,23.7548691,Entire home/apt,8,2.0,3.0,182.0,4.91,2.4848520408120884
within an hour,86%,t,37.96686,23.7375,Entire home/apt,4,1.0,1.0,93.0,4.89,0.9873871246496233
within an hour,92%,t,37.9686729,23.7071801,Entire home/apt,6,1.0,2.0,58.0,4.75,2.5456461350634636
within an hour,100%,t,37.9887914,23.7212085,Entire home/apt,5,1.0,2.0,68.0,4.8,1.9037453850671517
within an hour,100%,t,37.97759386119542,23.737709268647517,Entire home/apt,4,2.5,2.0,191.0,4.85,0.33888022922635275
within an hour,100%,t,37.96351745408365,23.717519715428352,Entire home/apt,6,2.0,3.0,191.0,4.91,2.0239728072500975
,,f,38.00375657353675,23.72421549927352,Entire home/apt,6,1.0,1.0,54.0,3.67,3.278538624608983
within an hour,100%,t,37.98673429999999,23.7253736,Shared room,5,1.5,1.0,22.0,5.0,1.5025399236870365
within an hour,100%,t,37.98673429999999,23.7253736,Shared room,4,1.5,1.0,21.0,5.0,1.5025399236870365
within an hour,100%,t,37.98673429999999,23.7253736,Private room,2,2.5,1.0,66.0,5.0,1.5025399236870365
within an hour,100%,t,37.98673429999999,23.7253736,Private room,4,0.5,1.0,111.0,,1.5025399236870365
within an hour,100%,t,37.98673429999999,23.7253736,Private room,5,1.0,1.0,139.0,,1.5025399236870365
within an hour,92%,t,37.9686729,23.7071801,Entire home/apt,4,1.0,1.0,59.0,4.8,2.5456461350634636
within an hour,92%,t,37.9686729,23.7071801,Entire home/apt,5,1.0,1.0,75.0,4.81,2.5456461350634636
within an hour,92%,t,37.9686729,23.7071801,Entire home/apt,4,1.0,1.0,62.0,4.9,2.5456461350634636
within an hour,92%,t,37.9686729,23.7071801,Entire home/apt,2,1.0,1.0,60.0,4.86,2.5456461350634636
within an hour,100%,t,37.99484278656311,23.73792711960437,Entire home/apt,4,1.0,2.0,51.0,4.93,2.1671199134159136
within an hour,100%,f,37.9778454,23.7318395,Entire home/apt,4,1.0,1.0,110.0,4.57,0.37413302839239176
within an hour,100%,f,37.9778454,23.7318395,Entire home/apt,4,1.0,1.0,110.0,4.4,0.37413302839239176
within an hour,100%,f,37.9778454,23.7318395,Entire home/apt,4,1.0,1.0,106.0,4.67,0.37413302839239176
within an hour,100%,f,37.9778454,23.7318395,Entire home/apt,4,1.0,1.0,111.0,4.22,0.37413302839239176
within an hour,100%,f,37.9778454,23.7318395,Entire home/apt,4,1.0,1.0,118.0,4.57,0.37413302839239176
,,f,37.971524380378334,23.7500848109034,Entire home/apt,3,2.0,1.0,85.0,,1.4025079273174108
within an hour,100%,f,37.9778454,23.7318395,Entire home/apt,4,1.0,1.0,100.0,4.56,0.37413302839239176
within an hour,100%,f,37.9778454,23.7318395,Entire home/apt,4,1.0,1.0,105.0,4.59,0.37413302839239176
within an hour,100%,f,37.9778454,23.7318395,Entire home/apt,6,1.0,2.0,196.0,4.92,0.37413302839239176
within an hour,100%,f,37.975956537172046,23.73322757630865,Private room,2,7.0,7.0,108.0,5.0,0.1551320323421318
within an hour,100%,f,37.9837298,23.7259882,Entire home/apt,2,1.0,1.0,53.0,4.0,1.2031365708889754
within an hour,90%,t,37.9809114,23.7570216,Entire home/apt,4,1.0,2.0,60.0,4.69,2.03015420300553
within an hour,100%,t,38.0042301,23.7271634,Entire home/apt,2,1.0,1.0,127.0,4.93,3.2657942829097464
within an hour,100%,t,37.9643995,23.7230874,Entire home/apt,6,3.0,3.0,155.0,4.94,1.611135255972845
within an hour,81%,f,37.9900754,23.7433886,Entire home/apt,4,1.0,1.0,52.0,4.63,1.7833096020300363
within an hour,93%,f,37.9776240688025,23.749626092612743,Entire home/apt,4,1.0,2.0,102.0,4.96,1.3121847607226225
,,f,37.977725,23.725015,Entire home/apt,6,1.0,0.0,81.0,4.78,0.9010592120416968
within an hour,92%,t,37.98554040667844,23.737251983414417,Entire home/apt,4,1.0,1.0,67.0,4.92,1.13531402625852
within an hour,100%,t,37.9851,23.74351,Entire home/apt,2,1.0,1.0,59.0,4.94,1.307275339091733
within an hour,100%,t,37.9624387,23.7194232,Entire home/apt,3,1.0,1.0,66.0,4.74,1.9874456906318498
within an hour,99%,,37.9630398,23.7240668,Entire home/apt,6,1.5,3.0,149.0,4.74,1.6797152992028332
within an hour,100%,,37.97557481450848,23.719106049737544,Entire home/apt,2,1.0,1.0,72.0,4.87,1.384396615285758
within an hour,100%,f,37.9944085,23.7501988,Entire home/apt,4,2.0,2.0,75.0,4.82,2.4936660425352883
,,f,38.0071014,23.7288137,Entire home/apt,6,1.0,3.0,108.0,4.0,3.554163196556561
within an hour,100%,f,38.00486,23.74689,Entire home/apt,3,1.0,1.0,30.0,4.57,3.4296072317595434
within an hour,100%,t,37.99714,23.73732,Entire home/apt,2,1.0,1.0,43.0,4.61,2.4155867532777844
within an hour,100%,t,37.9709559,23.7459176,Entire home/apt,2,1.0,1.0,54.0,4.95,1.0899415889144441
within an hour,100%,t,37.98732361214888,23.742037491366315,Entire home/apt,2,1.0,1.0,51.0,4.85,1.455965577557744
within an hour,100%,t,37.9778,23.72626,Entire home/apt,2,1.0,1.0,165.0,5.0,0.7993206288935777
within an hour,100%,t,37.978573491171495,23.725657001692333,Entire home/apt,2,1.0,1.0,147.0,5.0,0.879284985703268
within an hour,100%,t,37.97643,23.7247,Entire home/apt,2,1.0,1.0,147.0,,0.9000061304579322
,,,37.98964,23.72629,Entire home/apt,5,1.0,2.0,52.0,4.8,1.7440052043162027
within an hour,100%,f,37.967918,23.7320586,Entire home/apt,6,2.0,2.0,124.0,4.77,0.879100882707277
within a few hours,100%,f,38.00384,23.7302,Entire home/apt,4,1.0,1.0,45.0,4.64,3.1780678990501436
within an hour,100%,t,37.97551,23.72847,Entire home/apt,5,1.0,1.0,66.0,4.69,0.5636038245247121
within an hour,100%,t,37.96787,23.7509,Entire home/apt,3,1.0,1.0,67.0,4.92,1.6391567027987999
within an hour,100%,t,37.9743338,23.7292243,Entire home/apt,3,1.0,2.0,158.0,4.91,0.5141136105053355
within an hour,100%,t,38.0002096,23.7433513,Entire home/apt,2,1.0,1.0,26.0,4.88,2.845657907098718
within an hour,100%,t,37.9743338,23.7292243,Entire home/apt,4,1.0,1.0,113.0,4.91,0.5141136105053355
within an hour,100%,t,37.97542,23.72704,Entire home/apt,2,1.0,1.0,57.0,4.67,0.6890030188645094
within an hour,100%,t,37.9743338,23.7292243,Entire home/apt,2,1.5,1.0,103.0,4.72,0.5141136105053355
within an hour,100%,t,37.98662,23.74064,Entire home/apt,2,1.0,1.0,45.0,4.97,1.334914150977494
within an hour,86%,f,37.9848864,23.7227436,Entire home/apt,6,2.0,2.0,42.0,4.67,1.4914986070886165
within a few hours,100%,,37.9635,23.71771,Entire home/apt,4,1.0,1.0,86.0,5.0,2.012733054124119
within a few hours,100%,t,37.98380574960661,23.73281529022545,Entire home/apt,6,2.0,3.0,141.0,4.91,0.941458488532579
within an hour,75%,f,37.96789,23.7098,Entire home/apt,7,1.0,2.0,83.0,4.11,2.357294835367032
within an hour,100%,f,37.97606055900776,23.730844259262085,Entire home/apt,3,1.0,1.0,77.0,5.0,0.3609158389741373
within an hour,100%,f,37.9760698087285,23.73083889484405,Entire home/apt,5,1.0,2.0,108.0,5.0,0.36155778203813205
within an hour,100%,f,37.97606874997321,23.730828166008,Entire home/apt,5,1.0,2.0,117.0,,0.3624631111755953
within an hour,100%,,37.9660253,23.7348574,Entire home/apt,2,1.0,1.0,34.0,4.84,1.0535451893415197
within an hour,81%,f,37.99594150000001,23.7304869,Entire home/apt,2,1.0,1.0,52.0,4.56,2.305661396529693
within an hour,100%,f,37.984069629361336,23.74222762543571,Entire home/apt,2,2.0,1.0,85.0,5.0,1.1491276849466907
within a few hours,100%,t,37.98373,23.71476,Entire home/apt,4,1.0,2.0,60.0,4.9,1.988328360207312
within a day,50%,f,37.9756262,23.7306121,Entire home/apt,2,1.0,1.0,78.0,4.5,0.3761048376296231
within an hour,100%,f,37.99210041874726,23.76010606816352,Entire home/apt,4,1.0,2.0,41.0,4.53,2.8787959924527584
within an hour,100%,t,37.97322,23.74885,Entire home/apt,4,1.0,1.0,109.0,4.95,1.248771214934251
,,f,37.9634574,23.7283454,Entire home/apt,3,1.0,1.0,63.0,,1.4571399460403098
within an hour,100%,t,37.97973,23.72598,Entire home/apt,4,1.0,1.0,129.0,5.0,0.9124130638733151
within an hour,100%,t,37.9797269,23.7259779,Entire home/apt,4,1.0,1.0,142.0,5.0,0.9123931861887447
within an hour,100%,t,37.9797269,23.7259779,Entire home/apt,4,1.0,1.0,141.0,5.0,0.9123931861887447
within an hour,100%,t,37.97973,23.72598,Entire home/apt,4,1.0,1.0,150.0,5.0,0.9124130638733151
within an hour,100%,t,37.97973,23.72598,Entire home/apt,4,1.0,1.0,155.0,4.78,0.9124130638733151
within an hour,100%,t,37.9955519,23.7369606,Entire home/apt,4,1.0,1.0,64.0,5.0,2.2369710481279927
within an hour,100%,t,37.9797269,23.7259779,Entire home/apt,2,1.0,1.0,162.0,4.84,0.9123931861887447
within an hour,100%,t,37.9663453,23.7266613,Entire home/apt,3,1.0,1.0,111.0,4.92,1.2481124413746667
within an hour,100%,t,37.98136946401446,23.713563348678683,Entire home/apt,2,1.0,1.0,73.0,4.82,1.9807402763375264
within an hour,88%,t,37.9649397,23.7268163,Entire home/apt,4,1.0,0.0,100.0,,1.3714907258033886
within an hour,88%,t,37.96499045085359,23.72767460688476,Entire home/apt,4,1.0,1.0,141.0,,1.329209675928016
within an hour,88%,t,37.964809105281866,23.72711670740966,Entire home/apt,4,1.0,1.0,106.0,,1.370648030294812
within an hour,99%,t,37.9872253,23.7402959,Entire home/apt,6,2.0,2.0,123.0,4.95,1.386915845680849
within an hour,88%,t,37.9649397,23.7268163,Entire home/apt,6,1.0,2.0,142.0,5.0,1.3714907258033886
within an hour,88%,t,37.96814,23.72399,Entire home/apt,4,1.0,1.0,112.0,,1.2587059311379065
within an hour,100%,f,37.9888412,23.7399723,Entire home/apt,3,1.0,1.0,44.0,4.5,1.5486527835496082
within an hour,100%,t,37.9587977,23.7321166,Entire home/apt,6,1.0,2.0,79.0,4.86,1.8731705893875108
within an hour,100%,t,37.9872422,23.7371174,Entire home/apt,2,1.0,1.0,62.0,4.67,1.3200575000025503
,,t,37.9815175,23.7151927,Entire home/apt,3,1.0,1.0,88.0,5.0,1.8523853718678338
within an hour,90%,f,37.9796926,23.7109158,Entire home/apt,2,1.0,1.0,42.0,4.54,2.15327718320314
within an hour,100%,f,37.9760645,23.7319554,Entire home/apt,2,1.0,0.0,118.0,4.8,0.2656223808316856
within an hour,100%,,37.99961334196821,23.705494361469523,Entire home/apt,2,1.0,1.0,41.0,4.8,3.7189261915317955
within an hour,80%,t,37.968000809461856,23.731696218473942,Entire home/apt,5,1.5,2.0,162.0,5.0,0.8798916156253017
within an hour,80%,t,37.95392118358088,23.72392021925296,Entire home/apt,1,1.0,1.0,44.0,4.33,2.585318305735342
within an hour,100%,f,37.977238983307856,23.73209792240063,Entire home/apt,3,1.0,1.0,95.0,4.0,0.3125896027424182
,,t,38.0044834809512,23.71601772754459,Entire home/apt,2,1.0,1.0,39.0,4.89,3.6228053571785455
within an hour,100%,t,37.999166936305,23.741204330688465,Entire home/apt,2,1.0,1.0,33.0,4.87,2.6890148307158968
within an hour,100%,t,37.97269751265402,23.711574119554506,Entire home/apt,4,1.0,2.0,72.0,4.79,2.0682117936597364
within an hour,100%,t,37.9657595,23.723776,Entire home/apt,4,1.0,2.0,138.0,4.73,1.457369271848625
within an hour,92%,t,37.9691919,23.7119045,Entire home/apt,2,1.0,1.0,98.0,4.83,2.1342462175075405
within an hour,100%,t,37.9663614,23.7275791,Entire home/apt,5,2.5,2.0,131.0,4.78,1.201837395893115
within an hour,100%,f,38.02184048098159,23.73444366946029,Entire home/apt,2,1.0,1.0,42.0,4.0,5.152981524572597
within an hour,100%,t,37.97986878248237,23.725256101852395,Entire home/apt,2,1.0,0.0,122.0,4.93,0.9749311920824709
within an hour,100%,t,37.9769388,23.7253968,Entire home/apt,2,1.0,1.0,89.0,4.75,0.8481920874519246
within an hour,80%,t,37.988320697313554,23.729740769750546,Entire home/apt,5,2.0,2.0,108.0,5.0,1.4955901932580737
within an hour,100%,f,37.9706213,23.7424978,Private room,1,3.0,1.0,24.0,4.51,0.8589690315292893
within an hour,100%,f,37.9890548,23.7296864,Entire home/apt,6,1.5,3.0,117.0,3.5,1.5749672648285045
within an hour,100%,t,37.9783966,23.7222013,Entire home/apt,4,1.0,1.0,71.0,5.0,1.1587104904221408
